Timestamp,Turbine_ID,Gen_RPM_Max,Gen_RPM_Min,Gen_RPM_Avg,Gen_RPM_Std,Gen_Bear_Temp_Avg,Gen_Phase1_Temp_Avg,Gen_Phase2_Temp_Avg,Gen_Phase3_Temp_Avg,Hyd_Oil_Temp_Avg,Gear_Oil_Temp_Avg,Gear_Bear_Temp_Avg,Nac_Temp_Avg,Rtr_RPM_Max,Rtr_RPM_Min,Rtr_RPM_Avg,Amb_WindSpeed_Max,Amb_WindSpeed_Min,Amb_WindSpeed_Avg,Amb_WindSpeed_Std,Amb_WindDir_Relative_Avg,Amb_WindDir_Abs_Avg,Amb_Temp_Avg,Prod_LatestAvg_ActPwrGen0,Prod_LatestAvg_ActPwrGen1,Prod_LatestAvg_TotActPwr,Prod_LatestAvg_ReactPwrGen0,Prod_LatestAvg_ReactPwrGen1,Prod_LatestAvg_TotReactPwr,HVTrafo_Phase1_Temp_Avg,HVTrafo_Phase2_Temp_Avg,HVTrafo_Phase3_Temp_Avg,Grd_InverterPhase1_Temp_Avg,Cont_Top_Temp_Avg,Cont_Hub_Temp_Avg,Cont_VCP_Temp_Avg,Gen_SlipRing_Temp_Avg,Spin_Temp_Avg,Blds_PitchAngle_Min,Blds_PitchAngle_Max,Blds_PitchAngle_Avg,Blds_PitchAngle_Std,Cont_VCP_ChokcoilTemp_Avg,Grd_RtrInvPhase1_Temp_Avg,Grd_RtrInvPhase2_Temp_Avg,Grd_RtrInvPhase3_Temp_Avg,Cont_VCP_WtrTemp_Avg,Grd_Prod_Pwr_Avg,Grd_Prod_CosPhi_Avg,Grd_Prod_Freq_Avg,Grd_Prod_VoltPhse1_Avg,Grd_Prod_VoltPhse2_Avg,Grd_Prod_VoltPhse3_Avg,Grd_Prod_CurPhse1_Avg,Grd_Prod_CurPhse2_Avg,Grd_Prod_CurPhse3_Avg,Grd_Prod_Pwr_Max,Grd_Prod_Pwr_Min,Grd_Busbar_Temp_Avg,Rtr_RPM_Std,Amb_WindSpeed_Est_Avg,Grd_Prod_Pwr_Std,Grd_Prod_ReactPwr_Avg,Grd_Prod_ReactPwr_Max,Grd_Prod_ReactPwr_Min,Grd_Prod_ReactPwr_Std,Grd_Prod_PsblePwr_Avg,Grd_Prod_PsblePwr_Max,Grd_Prod_PsblePwr_Min,Grd_Prod_PsblePwr_Std,Grd_Prod_PsbleInd_Avg,Grd_Prod_PsbleInd_Max,Grd_Prod_PsbleInd_Min,Grd_Prod_PsbleInd_Std,Grd_Prod_PsbleCap_Avg,Grd_Prod_PsbleCap_Max,Grd_Prod_PsbleCap_Min,Grd_Prod_PsbleCap_Std,Gen_Bear2_Temp_Avg,Nac_Direction_Avg,Min_Windspeed1,Max_Windspeed1,Avg_Windspeed1,Var_Windspeed1,Min_Windspeed2,Max_Windspeed2,Avg_Windspeed2,Var_Windspeed2,Min_AmbientTemp,Max_AmbientTemp,Avg_AmbientTemp,Min_Pressure,Max_Pressure,Avg_Pressure,Min_Humidity,Max_Humidity,Avg_Humidity,Min_Precipitation,Max_Precipitation,Avg_Precipitation,Max_Raindetection,Anemometer1_Avg_Freq,Anemometer2_Avg_Freq,Pressure_Avg_Freq,components,RUL (Target),Failure (Target)
2017-04-06 00:00:00+00:00,T01,252471.3,228794.0,240200.3,3713.2,10203.0,18069,17091,16826,6826,7660,8752,4645,2228.1,2031.0,2129.2,3381.3,407.2,1811.6,343.5,-125.0,15505.5,2524,0,44499352.0,44499352.0,0,-4962700,-4962700,11827,13765,15281,6245,6313,4051,6456,5255,2838,-108.3,1471.2,668.0,352.5,16191,6408,6435,6230,5693,266987.9,143.9,7199.9,57560.0,57288.6,57985.4,222723.8,225260.7,220127.2,294306.2,211680.8,6651,31.0,1758.7,15352.9,-29776.5,-28787.7,-30720.7,439.0,266541.2,283563.4,206042.8,15097.9,-98218.7,-86194.7,-133023.9,11937.2,73472.1,115548.0,61059.9,11700.8,9294,15629.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,,1.0,0
2017-04-07 00:00:00+00:00,T01,254111.4,231143.0,241762.1,3544.2,9989.0,19109,18020,17741,7235,7514,8702,4878,2242.2,2053.4,2143.0,3586.4,457.8,2029.7,377.6,11.999999999999991,15477.6,2511,0,46961702.0,46961702.0,0,-5099774,-5099774,11886,14337,16660,6243,6393,4024,6457,5388,2831,139.6,1969.5,1118.9,382.9,16645,6416,6456,6230,5663,281767.1,144.0,7199.8,57558.2,57306.5,58027.9,235210.5,237236.5,232189.5,297005.8,248782.6,6705,29.8,1958.7,7535.3,-30598.0,-29748.3,-31398.3,377.5,281545.4,288000.0,243923.7,7269.2,-90343.0,-83995.2,-121791.1,7102.9,64420.0,94978.0,58478.4,6554.9,8323,15465.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,,1.0,0
2017-04-08 00:00:00+00:00,T01,251514.8,225679.1,238920.7,4315.4,9228.0,17416,16505,16285,6784,7656,8720,4751,2220.6,2002.1,2117.6,3342.3,351.1,1715.2,336.5,-152.7,16276.6,2552,0,41687182.0,41687182.0,0,-4923533,-4923533,11267,13496,15532,6197,6317,4068,6421,5238,2884,-214.0,1277.1,509.3,328.5,15916,6348,6372,6187,5692,250138.0,143.9,7200.1,57559.3,57333.3,58047.5,209388.0,210962.0,205836.5,289963.3,186527.8,6526,37.1,1672.0,19144.4,-29540.2,-28305.8,-30717.5,539.3,249742.7,279444.6,180449.0,18984.4,-105741.9,-90547.9,-140394.0,11821.8,84005.0,126092.0,65399.0,12602.3,8015,16430.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,,1.0,0
2017-04-09 00:00:00+00:00,T01,253550.8,231432.7,241406.9,3348.2,9606.0,18566,17519,17267,7083,7621,8765,4783,2237.1,2055.2,2139.1,3455.6,429.0,1844.6,351.1,-62.499999999999986,17022.3,2545,0,45858498.0,45858498.0,0,-5154537,-5154537,11640,13848,15994,6317,6363,4068,6449,5399,2846,-110.2,1569.8,708.5,367.1,16362,6472,6490,6288,5722,275142.0,144.0,7199.7,57530.4,57279.2,58052.4,230218.2,231886.6,226439.4,300191.1,220501.8,6649,27.8,1797.7,14042.5,-30927.4,-30226.8,-31572.8,309.3,274665.0,288000.0,214647.4,13737.3,-97551.0,-83995.2,-135301.1,13090.6,70834.1,117572.2,58478.4,12419.4,8265,17084.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,,1.0,0
2017-04-10 00:00:00+00:00,T01,254012.3,231265.0,241730.2,3421.3,9863.0,19074,17984,17701,7403,7515,8724,4952,2240.8,2053.9,2142.2000000000003,3433.1,440.3,1902.5,363.7,-79.2,15779.7,2617,0,46869226.0,46869226.0,0,-5146925,-5146925,11943,14324,16634,6315,6427,4124,6497,5445,2953,-65.9,1728.4,851.2,396.4,16606,6493,6514,6293,5714,281211.1,144.0,7199.9,57579.6,57358.2,58086.9,234960.3,236338.8,231575.0,299525.2,230744.2,6721,28.1,1844.5,11532.4,-30881.2,-30029.4,-31601.6,368.8,280812.9,288000.0,224460.1,11334.5,-91269.3,-83995.2,-132300.3,11180.6,64944.4,109793.3,58478.4,10092.6,8411,15858.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,,1.0,0
2017-04-11 00:00:00+00:00,T01,235120.2,198642.9,216934.9,8394.3,7223.0,12126,11813,11694,5106,7615,8323,4409,2081.7,1759.4,1921.7,2289.3,321.7,1135.5,199.0,-15.999999999999998,15743.1,2781,0,20901646.0,20901646.0,0,-3589042,-3589042,9013,10893,12175,5771,5960,4210,6165,4574,3085,-333.09999999999997,117.9,-183.3,86.8,14141,5801,5783,5689,5500,125403.5,137.6,7200.0,57529.5,57305.6,57568.1,106013.4,108708.1,104049.0,173726.8,76261.6,5841,73.30000000000001,1111.5,20774.5,-21534.2,-19784.8,-23208.399999999998,770.7,125252.8,172041.1,74358.8,20700.5,-132983.2,-97912.09999999999,-143414.0,11293.5,124890.4,141520.8,89129.7,12209.0,6816,15757.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,,1.0,0
2017-04-12 00:00:00+00:00,T01,154926.6,107260.9,132144.6,13723.5,5584.0,7669,7677,7642,4776,6663,7011,4303,1358.9,933.5,1155.7,1277.1,192.9,608.5,116.60000000000001,1213.3,18636.6,3158,-79346,3734400.0,3655057.0,-59387,-1420312,-1479699,8720,9668,9593,5405,5589,4565,5857,4133,3536,718.4,2103.0,1129.8,336.5,10637,5312,5245,5236,5300,21930.9,116.30000000000001,7199.9,57568.4,57360.6,57253.4,21468.2,23340.0,20936.8,43180.2,6766.5,5217,123.0,601.5,7798.0,-8879.5,5203.1,-18750.2,3914.5,23321.6,46056.6,9190.7,7836.9,-63821.2,-36252.0,-94498.8,15163.0,63821.2,94498.8,36247.7,15163.1,5969,20663.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,,1.0,0
2017-04-13 00:00:00+00:00,T01,160455.7,115464.0,136385.2,13311.1,5388.0,7522,7565,7514,4574,6513,6927,3927,1417.2,1003.5,1202.5,1589.8,143.4,636.1,140.0,429.09999999999997,29118.1,2697,-76555,3947208.0,3870653.0,-65915,-1440828,-1506743,9770,10318,9641,5347,5358,4289,5701,3683,3256,829.2,2066.6,1246.4,314.8,10404,5266,5199,5195,5218,23230.3,113.60000000000001,7199.8,57610.2,57405.1,57244.9,22340.3,24277.9,22328.7,50953.5,1748.0,5039,123.10000000000001,634.9,10508.3,-9035.7,6560.400000000001,-16869.3,3798.5,25253.3,57267.8,4445.3,11348.0,-65302.1,-20386.1,-92059.6,16886.2,65301.9,92059.6,20386.1,16886.5,5845,28690.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,,1.0,0
2017-04-14 00:00:00+00:00,T01,120271.2,79503.3,101026.2,12031.699999999999,4902.0,6907,6925,6871,4424,5933,6279,3843,1056.6,660.0,880.0,1183.8,132.3,509.5,102.30000000000001,229.99999999999997,36065.3,2618,-75968,1916220.0,1840252.0,-36443,-757700,-794143,9362,9870,9155,5084,5011,4211,5370,3355,3151,1392.2,2826.1,1772.9,322.9,8340,4967,4909,4906,4917,11043.0,123.4,7200.3,57643.3,57454.7,57205.6,11974.3,13461.5,12401.0,22623.6,2089.6,4531,115.30000000000001,508.4,4029.4,-4767.4,13358.9,-18772.6,5152.7,12436.0,26352.0,4866.5,4521.7,-44218.4,-23706.5,-65945.5,9793.3,44218.4,65945.5,23706.5,9793.3,5070,35833.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,,1.0,0
2017-04-15 00:00:00+00:00,T01,99949.5,71023.5,85089.4,8303.7,4669.0,6107,6111,6057,4300,5881,6054,3893,856.7,585.2,717.5,1120.0,135.3,486.6,95.7,-505.2,33575.4,2714,-85016,2832963.0,2747948.0,-40235,-805126,-845363,9416,9930,9208,4880,5108,4254,5374,3404,3206,1799.8999999999999,2529.1,2084.0,165.5,7640,4805,4763,4756,4703,16485.7,131.1,7200.0,57679.2,57487.4,57213.4,15232.4,16835.5,15740.4,28989.9,4925.599999999999,4512,78.4,486.1,4929.0,-5075.7,1483.4999999999998,-11375.4,2023.3,17497.4,31711.7,7375.1,5034.5,-40901.8,-27282.5,-53335.7,6485.2,40901.8,53335.7,27282.5,6485.2,5318,36601.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,,1.0,0
2017-04-16 00:00:00+00:00,T01,151178.9,122280.0,139343.4,7261.9,5703.0,8643,8481,8381,4339,6658,7029,4044,1319.8,1070.3,1216.4,1805.0,213.70000000000002,799.6,154.1,-1588.4,20854.7,2737,-48822,12719196.0,12670373.0,-23249,-2229568,-2252816,10113,10802,10342,5209,5326,4144,5588,3876,3082,1054.1,1433.0,1203.9,73.8,9689,5205,5170,5131,4965,76019.3,136.1,7200.1,57605.6,57401.5,57448.9,64619.3,66592.9,64019.0,117641.3,36620.4,4946,63.1,788.4,16780.9,-13517.2,-9239.9,-16745.1,1366.1,76518.1,119224.5,36755.6,16836.6,-82218.7,-66843.3,-87664.9,4288.8,79890.5,87427.2,56649.2,6521.3,6504,19923.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,,1.0,0
2017-04-17 00:00:00+00:00,T01,174987.9,113359.5,144277.0,17777.2,5600.0,7876,7877,7818,4670,6915,7328,4314,1543.5,973.6,1264.5,1515.3,174.6,663.5,142.1,343.7,18295.9,3070,-68161,5299699.0,5231538.0,-66707,-1748704,-1815411,8719,9777,9754,5584,5730,4545,6051,4071,3486,448.4,2020.5,890.7,383.8,11124,5505,5445,5431,5493,31379.9,114.5,7199.8,57549.0,57345.5,57184.2,29325.9,31674.9,29372.1,61984.4,11430.5,5427,166.0,669.4,10132.2,-10897.1,9634.3,-24779.7,5096.5,32773.4,66238.6,13119.7,10595.8,-78928.8,-52411.7,-105173.0,11583.3,78928.2,105173.0,52260.1,11590.9,6119,19390.399999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,,1.0,0
2017-04-18 00:00:00+00:00,T01,237833.7,205738.2,224549.9,7297.6,8237.0,14119,13596,13407,5680,7441,8383,4748,2103.5,1824.1,1990.1,2496.2,366.3,1373.9,245.3,-76.3,15157.9,2983,-4108,29010359.0,29006251.0,-3243,-3972214,-3975455,11475,12720,13199,6109,6317,4438,6595,5074,3286,-266.6,704.7,166.2,221.6,14815,6176,6175,6054,5786,174046.8,136.5,7200.0,57457.8,57227.0,57637.1,145982.6,149000.9,144884.9,216779.6,117235.7,6428,64.3,1322.6,19882.5,-23856.0,-19722.5,-25673.1,1069.8,173996.2,212893.5,113827.2,19862.4,-112374.1,-96927.9,-138735.7,10054.8,100515.9,130969.6,78359.8,11098.4,8801,15234.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,,1.0,0
2017-04-19 00:00:00+00:00,T01,249143.5,216860.4,231992.0,6058.0,9123.0,16599,15808,15575,6598,7561,8621,5026,2198.4,1926.7,2055.9,3310.0,464.2,1846.1,353.7,-67.9,16725.9,2912,0,37256053.0,37256053.0,0,-4833020,-4833020,10821,12807,14695,6405,6505,4356,6699,5374,3200,119.0,1660.2,938.5,319.1,16015,6511,6514,6351,5965,223533.7,141.4,7199.6,57522.8,57259.5,57770.6,187084.9,189911.7,185149.7,246742.9,194158.2,6735,51.7,1777.2,8986.3,-28997.2,-28191.9,-29768.7,365.5,223415.5,242288.8,189598.2,8828.7,-105181.7,-95960.9,-125775.2,4297.0,87005.6,105016.4,77024.5,3859.1,9278,16796.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,,1.0,0
2017-04-20 00:00:00+00:00,T01,238465.6,185198.1,208169.6,12874.5,9290.0,17298,16409,16048,7066,7615,8628,4833,2081.4,1652.7,1838.2,4927.7,743.2,2938.8,549.8,-176.0,16702.8,2576,-70226,40942278.0,40872051.0,-40716,-4593176,-4633893,11133,13786,16174,6198,6223,3891,6333,5367,2809,2541.7,5184.1,4070.1,675.9,15431,6306,6299,6134,5633,245236.9,140.9,7199.8,57606.1,57313.8,57694.8,203919.9,208080.6,205232.6,262997.4,230999.1,6486,109.9,2807.7,10054.8,-27804.3,-25705.4,-30506.2,1399.2,287933.1,288000.0,278111.8,548.9,-72049.3,-69412.7,-95562.1,3922.2,50226.1,66087.3,48325.9,2803.3,9396,16879.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,,1.0,0
2017-04-21 00:00:00+00:00,T01,257430.3,223887.5,240454.9,5662.3,9322.0,18370,17403,17044,7029,7653,8747,4781,2268.5,1993.4,2131.2,4058.7,528.1,2266.8,452.7,-167.5,17549.3,2379,0,45280120.0,45280120.0,0,-5333683,-5333683,11298,13935,16348,6184,6186,3819,6295,5203,2630,436.1,2555.4,1529.5,453.1,16327,6336,6357,6163,5576,271679.8,143.5,7199.7,57534.9,57235.3,57758.3,225724.6,230075.4,225927.7,291169.3,235836.4,6508,47.0,2150.6,10746.0,-32001.8,-30956.6,-32975.0,445.9,271475.8,284017.0,229903.0,10460.699999999999,-92464.3,-85730.59999999999,-120635.8,6690.8,68378.0,95481.0,60582.200000000004,6812.0,9793,17719.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,,1.0,0
2017-04-22 00:00:00+00:00,T01,253456.5,224468.8,238679.5,4879.3,9503.0,18510,17565,17281,7320,7852,8888,4860,2235.6,1994.2,2115.2,3592.8,433.4,1968.6,387.5,96.20000000000002,17573.8,2469,-2149,43648011.0,43645862.0,-1383,-5150467,-5151850,11657,14063,16394,6281,6389,4013,6464,5337,2855,98.39999999999999,1954.1,1008.2,407.6,16405,6430,6441,6253,5717,261864.2,142.6,7200.0,57562.3,57270.5,57886.5,218266.3,221684.4,216836.1,287020.1,213503.7,6662,40.5,1885.7,12543.5,-30910.9,-29469.8,-31855.5,443.4,261542.6,277237.1,207791.9,12304.7,-95182.6,-84226.0,-131295.9,10052.0,71747.5,111505.4,59553.600000000006,9646.3,10098,17478.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,,1.0,0
2017-04-23 00:00:00+00:00,T01,240889.1,198514.7,223923.5,9902.2,6991.0,11736,11441,11299,4589,7667,8417,4374,2131.5,1759.1,1983.6,2611.7,304.9,1193.4,226.8,100.60000000000001,16793.5,2730,-8090,22788535.0,22780445.0,-4268,-4121819,-4126086,8570,10232,11454,5771,5909,4204,6156,4527,3055,-354.2,211.4,-175.5,140.5,13751,5829,5818,5734,5516,136691.5,142.1,7200.3,57524.3,57273.6,57637.2,115150.9,118457.2,113739.5,209950.2,69827.0,5822,88.0,1162.1,29939.5,-24756.4,-22607.8,-26523.5,830.1,136687.2,208972.4,67188.6,29912.4,-138876.0,-117629.59999999999,-143276.7,5207.6,133623.1,143276.7,101071.2,9644.2,8431,16693.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,,1.0,0
2017-04-24 00:00:00+00:00,T01,216964.2,171781.3,196369.4,11822.1,6131.0,9543,9488,9380,4178,7359,7915,4131,1922.2,1518.1,1738.1,1804.8,294.1,938.5,154.5,40.5,18332.4,2738,-35904,12068962.0,12033056.0,-24754,-2832747,-2857505,9516,10501,10445,5627,5696,4197,6032,4034,3107,-158.1,583.2,71.6,172.4,12959,5611,5572,5523,5460,72189.1,129.7,7199.9,57482.4,57222.3,57251.3,62121.7,66199.1,62820.8,112035.8,35633.5,5491,105.3,907.6,15883.6,-17142.8,-5094.3,-26075.0,3755.0,72845.2,114641.6,35135.7,16040.4,-119085.9,-92128.1,-132228.8,8628.1,118591.2,132228.8,88471.9,9322.7,7030,18291.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,,1.0,0
2017-04-25 00:00:00+00:00,T01,130618.8,93340.4,111877.6,10174.4,5046.0,7154,7150,7090,4235,6298,6573,3917,1148.2,827.8,988.2,1392.1,198.70000000000002,702.7,129.6,576.1,30768.8,2586,-80095,4292126.0,4212031.0,-68541,-1264616,-1333157,9759,10332,9663,5245,5202,3951,5570,3578,2950,4059.4,5352.1,4614.2,359.5,9281,5156,5099,5108,5102,25270.5,117.0,7200.1,57663.5,57443.1,57275.2,23211.8,25303.0,23623.1,45800.1,9136.7,4821,88.4,686.4,7656.7,-7994.2,1584.3000000000002,-13537.7,2878.5,34086.5,66396.1,11570.3,11571.8,-57628.4,-40416.8,-74703.9,6937.2,57628.4,74703.9,40416.8,6937.2,5248,29472.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,,1.0,0
2017-04-26 00:00:00+00:00,T01,169529.1,112812.6,141980.9,17713.7,5173.0,7451,7488,7428,4284,6541,6928,3903,1495.2,985.1,1246.9,1511.9,158.20000000000002,653.8,130.9,311.3,37301.5,2582,-59847,4231758.0,4171908.0,-40987,-1393839,-1434822,9599,10141,9469,5355,5233,4134,5588,3572,3070,944.6,2576.7,1409.7,436.7,10195,5279,5212,5202,5196,25036.1,121.10000000000001,7199.9,57573.1,57391.7,57181.6,23201.8,25327.6,23543.7,51408.5,6374.6,4877,159.7,641.0,9332.8,-8601.1,7597.2,-19744.8,4032.7999999999997,26345.4,54305.2,8489.3,9550.1,-72207.2,-40044.0,-100080.9,13398.3,72207.2,100080.9,40044.0,13398.3,5662,36990.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,,1.0,0
2017-04-27 00:00:00+00:00,T01,118975.2,64607.1,95033.5,17386.6,4771.0,6222,6255,6210,4434,5948,6277,3948,1048.0,539.9,827.3,1135.4,116.60000000000001,484.2,101.60000000000001,87.70000000000002,36361.4,2654,-110634,698714.0,588077.0,-85461,-506936,-592396,9454,9922,9200,5163,5070,4146,5360,3487,3135,1424.5,3441.1,2014.7,497.6,8020,5047,4970,4987,5028,3526.3,104.5,7200.0,57602.9,57408.7,57189.0,7074.9,8039.2,7251.6,12907.4,-3049.0,4605,163.8,480.2,3228.4,-3548.1,24254.9,-24097.6,7112.1,5939.8,18119.0,894.6,3858.5,-19997.2,-4303.1,-54620.5,12643.6,19997.2,54620.5,4303.1,12643.6,4730,34473.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,,1.0,0
2017-04-28 00:00:00+00:00,T01,245058.2,209283.3,228300.4,7882.8,7697.0,14407,13756,13561,5547,7551,8475,4240,2166.6,1856.2,2022.6,3131.3,261.2,1374.8,297.8,62.8,18094.4,2345,-6444,33221112.0,33214668.0,-4961,-4444696,-4449659,10377,11876,12797,5946,5858,3709,6112,4737,2519,-323.5,847.7,68.0,275.6,14370,6062,6061,5921,5523,199304.2,140.0,7200.0,57514.1,57286.0,57847.5,167514.6,169651.7,164937.2,262547.8,118331.3,6052,68.60000000000001,1375.1,32329.0,-26701.2,-22092.0,-30016.6,1538.7,199010.2,253390.4,115149.7,31944.5,-117224.2,-81395.4,-142362.4,18518.2,100963.7,139580.5,59643.4,22328.7,8585,18034.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,,1.0,0
2017-04-29 00:00:00+00:00,T01,193285.7,136878.5,166504.0,15849.5,5678.0,8713,8667,8594,4510,6776,7290,3953,1711.4,1207.0,1473.9,1794.3,179.8,754.0,153.0,-192.70000000000002,25105.7,2489,-58677,7937826.0,7879152.0,-50897,-1897102,-1948002,8454,9660,10059,5559,5501,3989,5791,3819,2914,88.7,1886.9,609.1,416.1,11772,5512,5463,5437,5396,47263.8,113.4,7200.0,57548.4,57336.8,57320.1,43470.4,45664.0,43035.0,82038.5,20362.6,5246,141.3,754.9,13064.2,-11687.3,10984.8,-27310.7,6655.6,48720.3,85685.2,22153.2,13402.9,-78565.3,-47259.8,-114686.3,17405.5,77529.0,114686.3,44203.1,17789.0,5795,25297.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,,1.0,0
2017-04-30 00:00:00+00:00,T01,179849.8,147436.2,166016.5,8153.5,5611.0,8735,8666,8568,4108,6880,7394,3912,1584.1,1296.5,1462.2,1922.3,209.20000000000002,819.5,150.9,662.6999999999999,39069.1,2502,-35540,10919503.0,10883963.0,-24559,-2313412,-2337973,10001,10591,10015,5435,5388,3937,5762,3666,2887,455.09999999999997,890.6,607.0,84.8,11238,5409,5372,5332,5247,65301.2,130.1,7199.9,57602.9,57330.6,57307.4,54944.7,58932.700000000004,55926.5,105828.7,30002.0,5175,73.10000000000001,811.3,16172.1,-14027.5,-9406.6,-16936.6,1316.2,65816.6,107867.5,30091.5,16188.9,-95564.5,-82053.3,-104603.6,4506.0,94899.8,104603.6,75395.6,5828.7,6028,40566.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,,1.0,0
2017-05-01 00:00:00+00:00,T01,164797.1,105722.4,139618.2,17843.8,5396.0,7757,7805,7743,4456,6400,6828,4006,1449.9,922.0,1226.6,1508.8,131.0,574.0,129.3,914.4,28786.2,2667,-89677,2520235.0,2430558.0,-76822,-1356978,-1433797,9811,10353,9689,5356,5417,4089,5736,3706,3049,418.8,2666.1,949.2,529.2,10955,5272,5202,5200,5238,14585.0,97.9,7199.8,57604.8,57395.1,57238.2,20059.0,21761.7,20428.4,35056.4,1670.4,5076,159.5,581.8,7249.9,-8601.7,37709.5,-51469.8,15526.7,16205.2,37609.9,4792.8,7236.2,-57014.8,-22705.6,-100113.3,21563.5,57014.8,100113.3,22705.6,21563.5,5595,29672.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,,1.0,0
2017-05-02 00:00:00+00:00,T01,243564.7,216449.4,230688.0,5580.5,8670.0,16280,15456,15220,6193,7365,8473,4670,2151.3,1920.5,2044.2,2931.4,394.2,1629.8,294.8,77.6,15324.3,2739,-4849,37916731.0,37911881.0,-2787,-4414071,-4416857,11696,13285,14248,6355,6206,4186,6437,5121,3021,-147.0,1278.1,563.5,320.9,15180,6475,6493,6323,5882,227481.6,138.8,7199.8,57445.9,57239.0,57775.2,190463.4,192530.0,188810.1,257114.5,175509.3,6496,48.6,1575.3,14877.7,-26502.6,-22864.0,-28301.0,954.4,227363.8,248587.8,170813.9,14698.3,-98153.1,-83238.5,-133477.7,11498.6,77545.6,118879.3,62110.8,11575.2,9059,15246.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,,1.0,0
