Timestamp,Turbine_ID,Gen_RPM_Max,Gen_RPM_Min,Gen_RPM_Avg,Gen_RPM_Std,Gen_Bear_Temp_Avg,Gen_Phase1_Temp_Avg,Gen_Phase2_Temp_Avg,Gen_Phase3_Temp_Avg,Hyd_Oil_Temp_Avg,Gear_Oil_Temp_Avg,Gear_Bear_Temp_Avg,Nac_Temp_Avg,Rtr_RPM_Max,Rtr_RPM_Min,Rtr_RPM_Avg,Amb_WindSpeed_Max,Amb_WindSpeed_Min,Amb_WindSpeed_Avg,Amb_WindSpeed_Std,Amb_WindDir_Relative_Avg,Amb_WindDir_Abs_Avg,Amb_Temp_Avg,Prod_LatestAvg_ActPwrGen0,Prod_LatestAvg_ActPwrGen1,Prod_LatestAvg_TotActPwr,Prod_LatestAvg_ReactPwrGen0,Prod_LatestAvg_ReactPwrGen1,Prod_LatestAvg_TotReactPwr,HVTrafo_Phase1_Temp_Avg,HVTrafo_Phase2_Temp_Avg,HVTrafo_Phase3_Temp_Avg,Grd_InverterPhase1_Temp_Avg,Cont_Top_Temp_Avg,Cont_Hub_Temp_Avg,Cont_VCP_Temp_Avg,Gen_SlipRing_Temp_Avg,Spin_Temp_Avg,Blds_PitchAngle_Min,Blds_PitchAngle_Max,Blds_PitchAngle_Avg,Blds_PitchAngle_Std,Cont_VCP_ChokcoilTemp_Avg,Grd_RtrInvPhase1_Temp_Avg,Grd_RtrInvPhase2_Temp_Avg,Grd_RtrInvPhase3_Temp_Avg,Cont_VCP_WtrTemp_Avg,Grd_Prod_Pwr_Avg,Grd_Prod_CosPhi_Avg,Grd_Prod_Freq_Avg,Grd_Prod_VoltPhse1_Avg,Grd_Prod_VoltPhse2_Avg,Grd_Prod_VoltPhse3_Avg,Grd_Prod_CurPhse1_Avg,Grd_Prod_CurPhse2_Avg,Grd_Prod_CurPhse3_Avg,Grd_Prod_Pwr_Max,Grd_Prod_Pwr_Min,Grd_Busbar_Temp_Avg,Rtr_RPM_Std,Amb_WindSpeed_Est_Avg,Grd_Prod_Pwr_Std,Grd_Prod_ReactPwr_Avg,Grd_Prod_ReactPwr_Max,Grd_Prod_ReactPwr_Min,Grd_Prod_ReactPwr_Std,Grd_Prod_PsblePwr_Avg,Grd_Prod_PsblePwr_Max,Grd_Prod_PsblePwr_Min,Grd_Prod_PsblePwr_Std,Grd_Prod_PsbleInd_Avg,Grd_Prod_PsbleInd_Max,Grd_Prod_PsbleInd_Min,Grd_Prod_PsbleInd_Std,Grd_Prod_PsbleCap_Avg,Grd_Prod_PsbleCap_Max,Grd_Prod_PsbleCap_Min,Grd_Prod_PsbleCap_Std,Gen_Bear2_Temp_Avg,Nac_Direction_Avg,Min_Windspeed1,Max_Windspeed1,Avg_Windspeed1,Var_Windspeed1,Min_Windspeed2,Max_Windspeed2,Avg_Windspeed2,Var_Windspeed2,Min_AmbientTemp,Max_AmbientTemp,Avg_AmbientTemp,Min_Pressure,Max_Pressure,Avg_Pressure,Min_Humidity,Max_Humidity,Avg_Humidity,Min_Precipitation,Max_Precipitation,Avg_Precipitation,Max_Raindetection,Anemometer1_Avg_Freq,Anemometer2_Avg_Freq,Pressure_Avg_Freq,components,Failure (Target),reconstruction_error,predicted_faulty
2016-08-08 00:00:00+00:00,1,254027.8,229734.4,241355.4,3774.8,11465.0,17903,18446,16126,6318,8120,9316,6165,2241.8,2040.1,2139.2000000000003,3384.6,653.9,1985.2,356.5,-54.900000000000006,13699.0,3771,0,45430905.0,45430905.0,0,-5144309,-5144309,12816,13669,13470,6913,7758,4902,7415,7663,4126,73.7,1907.9,999.8,396.6,19368,7226,7239,6926,6453,272581.8,144.0,7199.9,57526.3,57256.1,57509.1,229199.5,231600.0,226503.9,297289.1,222810.6,7957,31.8,1917.1,14429.4,-30865.1,-29547.6,-32109.3,535.9,272268.3,287262.0,218446.6,14167.9,-96948.8,-84878.29999999999,-127771.1,10995.8,71525.3,108395.5,59216.100000000006,11459.8,9668,13754.2,1436.0,2570.3,14.051388888888887,348.99,1437.9,2584.1,14.12638888888889,356.36,3580.0,3703,25.40277777777778,145402.0,145450,1009.8472222222222,8335.0,8722,59.270833333333336,0,0,0,0,278.19444444444446,279.69444444444446,409.8125,GENERATOR,1,0.17623980051362903,False
2016-08-09 00:00:00+00:00,1,239044.5,213987.4,228550.6,4954.2,9905.0,14049,14404,12989,6242,7825,8919,5848,2115.4,1896.7,2024.9,2289.7,484.3,1319.6,212.6,-11.799999999999995,14253.2,4030,0,30180397.0,30180397.0,0,-4274278,-4274278,10769,11428,11260,6535,7313,5089,6933,6851,4279,-302.6,327.8,-100.4,123.4,17413,6794,6807,6494,6279,181080.3,141.1,7200.0,57438.9,57178.0,57264.6,152124.8,155814.6,152173.9,235871.8,116073.2,7137,42.7,1300.7,26162.8,-25644.6,-23845.2,-27355.0,798.9,180875.3,230843.8,113344.1,26058.7,-128489.4,-98394.1,-141881.2,11531.6,114493.0,137560.3,78099.7,15780.0,8714,14265.3,832.0,1618.6,8.59236111111111,181.79,839.2,1629.4,8.652777777777779,184.72,3815.0,3948,26.9375,145125.0,145186,1008.0902777777778,5926.0,6243,42.21527777777778,0,0,0,0,168.79166666666666,170.08333333333334,408.0416666666667,GENERATOR,1,0.18842956513659598,False
2016-08-09 00:00:00+00:00,1,239044.5,213987.4,228550.6,4954.2,9905.0,14049,14404,12989,6242,7825,8919,5848,2115.4,1896.7,2024.9,2289.7,484.3,1319.6,212.6,-11.799999999999995,14253.2,4030,0,30180397.0,30180397.0,0,-4274278,-4274278,10769,11428,11260,6535,7313,5089,6933,6851,4279,-302.6,327.8,-100.4,123.4,17413,6794,6807,6494,6279,181080.3,141.1,7200.0,57438.9,57178.0,57264.6,152124.8,155814.6,152173.9,235871.8,116073.2,7137,42.7,1300.7,26162.8,-25644.6,-23845.2,-27355.0,798.9,180875.3,230843.8,113344.1,26058.7,-128489.4,-98394.1,-141881.2,11531.6,114493.0,137560.3,78099.7,15780.0,8714,14265.3,832.0,1618.6,8.59236111111111,181.79,839.2,1629.4,8.652777777777779,184.72,3815.0,3948,26.9375,145125.0,145186,1008.0902777777778,5926.0,6243,42.21527777777778,0,0,0,0,168.79166666666666,170.08333333333334,408.0416666666667,GENERATOR,1,0.18842956513659598,False
2016-08-10 00:00:00+00:00,1,193958.4,155335.5,175467.1,11099.3,8781.0,11910,12159,11047,6098,7490,8258,5461,1704.5,1378.7,1552.3,2173.3,441.6,1265.0,216.5,250.7,15333.8,3786,-113209,22450556.0,22337348.0,-98662,-3050587,-3149249,10083,10671,10303,6196,6830,4898,6577,6103,4061,1359.4,3184.7,2051.2,472.8,14948,6399,6411,6111,5978,134032.0,119.2,7200.0,57547.6,57256.6,57336.6,115836.8,118037.3,114909.2,158259.9,92394.7,6707,95.6,1236.8,12953.6,-18892.3,-5220.400000000001,-27089.2,3900.6,162918.4,185604.2,104107.3,17748.1,-69603.9,-52809.0,-104633.8,13404.9,57341.6,99494.7,40587.0,13250.4,7538,15082.2,876.9,1689.4,9.080555555555556,201.97,885.1,1701.9,9.15277777777778,203.17,3599.0,3733,25.381944444444443,144888.0,144935,1006.3125,7871.0,8317,56.13194444444444,0,0,0,0,178.58333333333334,179.94444444444446,406.27777777777777,GENERATOR,1,0.1170201312629675,False
2016-08-10 00:00:00+00:00,1,193958.4,155335.5,175467.1,11099.3,8781.0,11910,12159,11047,6098,7490,8258,5461,1704.5,1378.7,1552.3,2173.3,441.6,1265.0,216.5,250.7,15333.8,3786,-113209,22450556.0,22337348.0,-98662,-3050587,-3149249,10083,10671,10303,6196,6830,4898,6577,6103,4061,1359.4,3184.7,2051.2,472.8,14948,6399,6411,6111,5978,134032.0,119.2,7200.0,57547.6,57256.6,57336.6,115836.8,118037.3,114909.2,158259.9,92394.7,6707,95.6,1236.8,12953.6,-18892.3,-5220.400000000001,-27089.2,3900.6,162918.4,185604.2,104107.3,17748.1,-69603.9,-52809.0,-104633.8,13404.9,57341.6,99494.7,40587.0,13250.4,7538,15082.2,876.9,1689.4,9.080555555555556,201.97,885.1,1701.9,9.15277777777778,203.17,3599.0,3733,25.381944444444443,144888.0,144935,1006.3125,7871.0,8317,56.13194444444444,0,0,0,0,178.58333333333334,179.94444444444446,406.27777777777777,GENERATOR,1,0.1170201312629675,False
2016-08-11 00:00:00+00:00,1,254126.5,229191.6,240726.1,3911.2,11741.0,18096,18561,16297,6242,8134,9310,6174,2242.3,2035.9,2133.7000000000003,3340.6,636.4,1949.6,346.6,-151.1,13782.3,3786,0,45605027.0,45605027.0,0,-5137916,-5137916,12972,13760,13574,6926,7809,4895,7493,7618,4112,1.5,1892.4,956.7,408.7,19463,7250,7260,6948,6474,273618.3,143.6,7199.9,57517.7,57235.1,57490.5,229990.9,232705.9,227388.4,295913.7,226566.2,8086,33.0,1878.9,12160.7,-30827.3,-29319.5,-32097.6,582.9,273336.7,285470.1,220839.4,11920.4,-93703.0,-83758.09999999999,-130807.6,10649.9,68293.0,107548.6,58691.8,9939.0,9802,13933.9,1334.0,2497.5,13.23125,336.05,1338.4,2514.1,13.299305555555556,340.79,3622.0,3730,25.39583333333333,145170.0,145225,1008.3333333333334,8560.0,8898,60.53472222222222,0,0,0,0,261.72222222222223,263.1666666666667,408.28472222222223,GENERATOR,1,0.19773343750411182,False
2016-08-11 00:00:00+00:00,1,254126.5,229191.6,240726.1,3911.2,11741.0,18096,18561,16297,6242,8134,9310,6174,2242.3,2035.9,2133.7000000000003,3340.6,636.4,1949.6,346.6,-151.1,13782.3,3786,0,45605027.0,45605027.0,0,-5137916,-5137916,12972,13760,13574,6926,7809,4895,7493,7618,4112,1.5,1892.4,956.7,408.7,19463,7250,7260,6948,6474,273618.3,143.6,7199.9,57517.7,57235.1,57490.5,229990.9,232705.9,227388.4,295913.7,226566.2,8086,33.0,1878.9,12160.7,-30827.3,-29319.5,-32097.6,582.9,273336.7,285470.1,220839.4,11920.4,-93703.0,-83758.09999999999,-130807.6,10649.9,68293.0,107548.6,58691.8,9939.0,9802,13933.9,1334.0,2497.5,13.23125,336.05,1338.4,2514.1,13.299305555555556,340.79,3622.0,3730,25.39583333333333,145170.0,145225,1008.3333333333334,8560.0,8898,60.53472222222222,0,0,0,0,261.72222222222223,263.1666666666667,408.28472222222223,GENERATOR,1,0.19773343750411182,False
2016-08-12 00:00:00+00:00,1,256817.4,229836.2,241913.2,4101.7,11698.0,18558,19054,16645,6212,8210,9357,6246,2262.9,2042.9,2144.3,3763.9,759.8,2252.3,400.1,155.5,14148.0,3708,0,47371614.0,47371614.0,0,-5195081,-5195081,13052,13850,13750,6941,7821,4843,7495,7588,4041,399.1,2436.2,1504.9,431.6,19701,7265,7286,6952,6465,284224.3,144.0,7199.9,57520.6,57259.8,57543.8,239176.7,241143.1,235874.0,296261.5,253649.7,8112,34.9,2159.2,6446.099999999999,-31170.2,-29900.1,-32362.5,489.0,284028.0,288000.0,249001.7,6133.8,-88216.5,-83995.2,-118730.4,6676.9,62121.7,92216.8,58478.4,5633.4,9885,13991.5,1350.7,2757.3,14.413888888888888,547.55,1356.2,2764.5,14.480555555555554,555.89,3530.0,3660,24.9375,145467.0,145522,1010.4166666666666,7967.0,8399,56.80555555555556,0,0,0,0,285.4513888888889,286.84722222222223,410.3888888888889,GENERATOR,1,0.3784204207247912,False
2016-08-12 00:00:00+00:00,1,256817.4,229836.2,241913.2,4101.7,11698.0,18558,19054,16645,6212,8210,9357,6246,2262.9,2042.9,2144.3,3763.9,759.8,2252.3,400.1,155.5,14148.0,3708,0,47371614.0,47371614.0,0,-5195081,-5195081,13052,13850,13750,6941,7821,4843,7495,7588,4041,399.1,2436.2,1504.9,431.6,19701,7265,7286,6952,6465,284224.3,144.0,7199.9,57520.6,57259.8,57543.8,239176.7,241143.1,235874.0,296261.5,253649.7,8112,34.9,2159.2,6446.099999999999,-31170.2,-29900.1,-32362.5,489.0,284028.0,288000.0,249001.7,6133.8,-88216.5,-83995.2,-118730.4,6676.9,62121.7,92216.8,58478.4,5633.4,9885,13991.5,1350.7,2757.3,14.413888888888888,547.55,1356.2,2764.5,14.480555555555554,555.89,3530.0,3660,24.9375,145467.0,145522,1010.4166666666666,7967.0,8399,56.80555555555556,0,0,0,0,285.4513888888889,286.84722222222223,410.3888888888889,GENERATOR,1,0.3784204207247912,False
2016-08-13 00:00:00+00:00,1,255186.6,230717.9,241718.3,3658.8,11490.0,18229,18738,16377,6280,8100,9286,6115,2250.9,2049.6,2142.4,3404.5,688.7,2038.4,363.9,-256.3,13755.8,3649,0,46635626.0,46635626.0,0,-5054873,-5054873,12708,13495,13401,6873,7712,4776,7383,7460,3991,116.7,2066.0,1131.6,418.7,19474,7195,7215,6890,6404,279814.5,144.0,7199.8,57505.7,57245.0,57524.5,235461.1,237399.8,232239.7,298266.3,235780.9,7986,30.8,1972.8,10605.9,-30328.8,-29092.9,-31515.0,505.8,279533.6,288000.0,230629.3,10320.2,-91696.4,-83995.2,-126432.1,9310.3,66011.5,101715.1,58478.4,8909.7,9765,14012.3,1305.2,2513.8,13.40763888888889,371.99,1314.8,2527.1,13.466666666666669,377.47,3475.0,3609,24.46527777777778,145386.0,145418,1009.7083333333334,8242.0,8694,58.833333333333336,0,0,0,0,265.2361111111111,266.47222222222223,409.7013888888889,GENERATOR,1,0.22958960830992078,False
2016-08-13 00:00:00+00:00,1,255186.6,230717.9,241718.3,3658.8,11490.0,18229,18738,16377,6280,8100,9286,6115,2250.9,2049.6,2142.4,3404.5,688.7,2038.4,363.9,-256.3,13755.8,3649,0,46635626.0,46635626.0,0,-5054873,-5054873,12708,13495,13401,6873,7712,4776,7383,7460,3991,116.7,2066.0,1131.6,418.7,19474,7195,7215,6890,6404,279814.5,144.0,7199.8,57505.7,57245.0,57524.5,235461.1,237399.8,232239.7,298266.3,235780.9,7986,30.8,1972.8,10605.9,-30328.8,-29092.9,-31515.0,505.8,279533.6,288000.0,230629.3,10320.2,-91696.4,-83995.2,-126432.1,9310.3,66011.5,101715.1,58478.4,8909.7,9765,14012.3,1305.2,2513.8,13.40763888888889,371.99,1314.8,2527.1,13.466666666666669,377.47,3475.0,3609,24.46527777777778,145386.0,145418,1009.7083333333334,8242.0,8694,58.833333333333336,0,0,0,0,265.2361111111111,266.47222222222223,409.7013888888889,GENERATOR,1,0.22958960830992078,False
2016-08-14 00:00:00+00:00,1,252625.9,230540.2,241266.8,3441.4,11576.0,18257,18697,16415,6151,8103,9277,6162,2229.9,2047.3,2138.5,3189.0,649.9,1893.0,318.2,-64.3,13429.6,3694,0,45526009.0,45526009.0,0,-5098097,-5098097,13009,13751,13686,6864,7792,4796,7434,7619,4001,24.4,1653.9,907.4,338.6,19480,7194,7224,6889,6424,273149.8,144.0,7199.9,57514.2,57246.2,57527.5,229944.9,231956.0,226741.9,292688.1,240177.5,7997,29.5,1850.9,7997.6,-30588.8,-29510.2,-31605.3,431.2,272992.0,284104.6,234264.3,7876.599999999999,-93439.6,-87666.4,-127568.8,5709.2,69403.0,98185.1,62127.600000000006,5337.7,9849,13494.5,1348.2,2333.0,12.899305555555555,256.14,1346.5,2346.7,12.9625,260.34,3533.0,3655,24.93055555555556,145105.0,145180,1007.9583333333334,8793.0,9107,62.09027777777778,0,0,0,0,255.09722222222223,256.36805555555554,407.88194444444446,GENERATOR,1,0.2580714626208523,False
2016-08-14 00:00:00+00:00,1,252625.9,230540.2,241266.8,3441.4,11576.0,18257,18697,16415,6151,8103,9277,6162,2229.9,2047.3,2138.5,3189.0,649.9,1893.0,318.2,-64.3,13429.6,3694,0,45526009.0,45526009.0,0,-5098097,-5098097,13009,13751,13686,6864,7792,4796,7434,7619,4001,24.4,1653.9,907.4,338.6,19480,7194,7224,6889,6424,273149.8,144.0,7199.9,57514.2,57246.2,57527.5,229944.9,231956.0,226741.9,292688.1,240177.5,7997,29.5,1850.9,7997.6,-30588.8,-29510.2,-31605.3,431.2,272992.0,284104.6,234264.3,7876.599999999999,-93439.6,-87666.4,-127568.8,5709.2,69403.0,98185.1,62127.600000000006,5337.7,9849,13494.5,1348.2,2333.0,12.899305555555555,256.14,1346.5,2346.7,12.9625,260.34,3533.0,3655,24.93055555555556,145105.0,145180,1007.9583333333334,8793.0,9107,62.09027777777778,0,0,0,0,255.09722222222223,256.36805555555554,407.88194444444446,GENERATOR,1,0.2580714626208523,False
2016-08-15 00:00:00+00:00,1,237275.7,200472.8,220540.3,8907.9,8985.0,12752,13102,11823,6174,7725,8712,5398,2098.2,1777.0,1953.0,2182.6,485.5,1254.5,211.0,-247.9,13490.7,3673,-7225,25858872.0,25851647.0,-5712,-3746232,-3751944,10438,11040,10873,6091,6814,4683,6514,6124,3855,-270.4,739.3000000000001,59.6,254.8,16641,6335,6345,6048,5831,155109.8,136.8,7200.1,57469.9,57192.3,57310.0,131014.9,134382.3,130521.7,204803.9,102831.5,6653,78.5,1242.1,23396.1,-22509.9,-17883.2,-27311.5,2048.9,155839.1,201340.2,102490.0,22447.7,-119987.4,-91744.6,-139380.0,13265.4,108992.7,133627.0,78494.40000000001,14754.0,8077,13739.0,830.1,1588.2,8.39375,172.96,836.4,1597.7,8.443750000000001,173.81,3495.0,3623,24.70138888888889,145176.0,145219,1008.3333333333334,9653.0,9975,68.125,0,0,0,0,164.76388888888889,165.66666666666666,408.31944444444446,GENERATOR,1,0.07049948923474146,False
2016-08-15 00:00:00+00:00,1,237275.7,200472.8,220540.3,8907.9,8985.0,12752,13102,11823,6174,7725,8712,5398,2098.2,1777.0,1953.0,2182.6,485.5,1254.5,211.0,-247.9,13490.7,3673,-7225,25858872.0,25851647.0,-5712,-3746232,-3751944,10438,11040,10873,6091,6814,4683,6514,6124,3855,-270.4,739.3000000000001,59.6,254.8,16641,6335,6345,6048,5831,155109.8,136.8,7200.1,57469.9,57192.3,57310.0,131014.9,134382.3,130521.7,204803.9,102831.5,6653,78.5,1242.1,23396.1,-22509.9,-17883.2,-27311.5,2048.9,155839.1,201340.2,102490.0,22447.7,-119987.4,-91744.6,-139380.0,13265.4,108992.7,133627.0,78494.40000000001,14754.0,8077,13739.0,830.1,1588.2,8.39375,172.96,836.4,1597.7,8.443750000000001,173.81,3495.0,3623,24.70138888888889,145176.0,145219,1008.3333333333334,9653.0,9975,68.125,0,0,0,0,164.76388888888889,165.66666666666666,408.31944444444446,GENERATOR,1,0.07049948923474146,False
2016-08-16 00:00:00+00:00,1,159755.4,96283.1,127560.8,19271.6,6682.0,7741,7814,7492,5929,6971,7385,5376,1412.9,823.1,1120.2,1026.1,226.0,572.5,105.0,-150.90000000000003,18067.1,4132,-130690,2626489.0,2495799.0,-153317,-1071287,-1224605,7808,8247,7842,5770,6601,5284,6443,5240,4405,592.1,2807.8,1250.6,549.5,12373,5853,5850,5579,5799,14974.7,99.6,7200.0,57405.4,57196.9,57036.7,16882.2,18864.0,17426.6,32043.0,3752.7,6252,179.6,573.9,5863.6,-7347.2,18423.1,-22983.5,6339.2,16994.9,36529.4,6863.1,6379.7,-53343.7,-30873.7,-91062.2,14144.2,53343.7,91062.2,30873.7,14144.2,6303,18219.3,375.0,869.8,4.238888888888889,71.06,371.0,868.2,4.216666666666667,71.49,3922.0,4052,27.65277777777778,145071.0,145113,1007.5486111111112,7890.0,8277,56.11111111111112,0,0,0,0,81.64583333333333,81.11805555555556,407.52777777777777,GENERATOR,1,0.11250662078117772,False
2016-08-16 00:00:00+00:00,1,159755.4,96283.1,127560.8,19271.6,6682.0,7741,7814,7492,5929,6971,7385,5376,1412.9,823.1,1120.2,1026.1,226.0,572.5,105.0,-150.90000000000003,18067.1,4132,-130690,2626489.0,2495799.0,-153317,-1071287,-1224605,7808,8247,7842,5770,6601,5284,6443,5240,4405,592.1,2807.8,1250.6,549.5,12373,5853,5850,5579,5799,14974.7,99.6,7200.0,57405.4,57196.9,57036.7,16882.2,18864.0,17426.6,32043.0,3752.7,6252,179.6,573.9,5863.6,-7347.2,18423.1,-22983.5,6339.2,16994.9,36529.4,6863.1,6379.7,-53343.7,-30873.7,-91062.2,14144.2,53343.7,91062.2,30873.7,14144.2,6303,18219.3,375.0,869.8,4.238888888888889,71.06,371.0,868.2,4.216666666666667,71.49,3922.0,4052,27.65277777777778,145071.0,145113,1007.5486111111112,7890.0,8277,56.11111111111112,0,0,0,0,81.64583333333333,81.11805555555556,407.52777777777777,GENERATOR,1,0.11250662078117772,False
2016-08-17 00:00:00+00:00,1,131642.6,98706.8,114543.6,9454.1,6306.0,7353,7463,7132,6084,6828,7204,5198,1142.9,848.4,986.4,1060.1,226.7,579.2,97.1,145.7,30763.7,3945,-99487,4215632.0,4116145.0,-100257,-1149819,-1250080,7846,8287,7851,5606,6275,5138,6087,5006,4280,1188.8,2007.3,1500.6,194.0,10847,5702,5706,5442,5599,24698.1,109.8,7199.8,57375.5,57182.7,56967.6,23986.1,25972.0,24990.6,44458.5,8536.0,5887,87.1,585.4,7246.1,-7489.6,5118.7,-18983.6,4787.9,25769.0,47213.4,10537.4,7337.0,-57375.5,-38599.7,-74231.4,8589.2,57374.7,74231.4,38390.6,8599.6,5972,30617.1,397.1,763.3,4.036111111111111,40.9,401.0,765.8,4.0256944444444445,40.96,3745.0,3864,26.34027777777778,144978.0,145030,1006.9583333333334,7688.0,8108,54.86111111111112,0,0,0,0,77.36111111111111,77.18055555555556,406.875,GENERATOR,1,0.08460415117644696,False
2016-08-17 00:00:00+00:00,1,131642.6,98706.8,114543.6,9454.1,6306.0,7353,7463,7132,6084,6828,7204,5198,1142.9,848.4,986.4,1060.1,226.7,579.2,97.1,145.7,30763.7,3945,-99487,4215632.0,4116145.0,-100257,-1149819,-1250080,7846,8287,7851,5606,6275,5138,6087,5006,4280,1188.8,2007.3,1500.6,194.0,10847,5702,5706,5442,5599,24698.1,109.8,7199.8,57375.5,57182.7,56967.6,23986.1,25972.0,24990.6,44458.5,8536.0,5887,87.1,585.4,7246.1,-7489.6,5118.7,-18983.6,4787.9,25769.0,47213.4,10537.4,7337.0,-57375.5,-38599.7,-74231.4,8589.2,57374.7,74231.4,38390.6,8599.6,5972,30617.1,397.1,763.3,4.036111111111111,40.9,401.0,765.8,4.0256944444444445,40.96,3745.0,3864,26.34027777777778,144978.0,145030,1006.9583333333334,7688.0,8108,54.86111111111112,0,0,0,0,77.36111111111111,77.18055555555556,406.875,GENERATOR,1,0.08460415117644696,False
2016-08-18 00:00:00+00:00,1,101272.0,77331.7,88810.7,6867.9,5687.0,6561,6968,6377,5931,6743,6747,4873,870.8,672.0,768.8,999.6,186.7,491.2,94.7,-3117.5,30967.3,3669,-106181,2920351.0,2814168.0,-113009,-910647,-1023657,7341,7783,7336,5347,5922,5047,5734,4500,4162,1925.2,2613.4,2188.5,166.20000000000002,9721,5412,5412,5145,5295,16884.2,110.2,7200.0,57364.5,57212.9,56995.1,16662.8,18157.9,17550.9,31423.1,3531.1,5476,58.2,497.7,5603.5,-6144.4,3383.2,-14094.0,3232.9,17754.5,33257.5,5905.1,5456.3,-49318.3,-27694.5,-62735.2,7534.5,49318.3,62735.2,27694.5,7534.5,5280,34805.0,351.3,677.2,3.577777777777778,32.72,351.6,679.9,3.577777777777778,32.93,3423.0,3544,24.11805555555556,144784.0,144821,1005.5208333333334,10028.0,10564,71.63194444444444,0,0,0,0,68.1875,68.20833333333333,405.4861111111111,GENERATOR,1,0.2555452695033936,False
2016-08-18 00:00:00+00:00,1,101272.0,77331.7,88810.7,6867.9,5687.0,6561,6968,6377,5931,6743,6747,4873,870.8,672.0,768.8,999.6,186.7,491.2,94.7,-3117.5,30967.3,3669,-106181,2920351.0,2814168.0,-113009,-910647,-1023657,7341,7783,7336,5347,5922,5047,5734,4500,4162,1925.2,2613.4,2188.5,166.20000000000002,9721,5412,5412,5145,5295,16884.2,110.2,7200.0,57364.5,57212.9,56995.1,16662.8,18157.9,17550.9,31423.1,3531.1,5476,58.2,497.7,5603.5,-6144.4,3383.2,-14094.0,3232.9,17754.5,33257.5,5905.1,5456.3,-49318.3,-27694.5,-62735.2,7534.5,49318.3,62735.2,27694.5,7534.5,5280,34805.0,351.3,677.2,3.577777777777778,32.72,351.6,679.9,3.577777777777778,32.93,3423.0,3544,24.11805555555556,144784.0,144821,1005.5208333333334,10028.0,10564,71.63194444444444,0,0,0,0,68.1875,68.20833333333333,405.4861111111111,GENERATOR,1,0.2555452695033936,False
2016-08-19 00:00:00+00:00,1,110184.7,81367.7,95194.2,7842.8,5568.0,6433,6771,6247,5674,6591,6823,4747,957.3,677.9,816.8,981.9,212.4,542.6,89.2,-1513.4,31857.4,3567,-106312,3525576.0,3419267.0,-105368,-996296,-1101666,7190,7631,7173,5214,5743,4852,5612,4401,3987,1682.6,2321.4,1902.0,142.7,9416,5285,5290,5024,5147,20515.2,112.5,7200.0,57325.1,57202.9,56958.7,18640.6,20354.0,19591.2,35447.5,6901.3,5286,79.7,546.8,5596.9,-6610.6,-1736.7,-9530.0,1084.5,21514.1,38364.3,9130.0,5728.1,-52798.9,-36114.7,-60754.6,4718.5,52798.9,60754.6,36114.7,4718.5,5262,33371.2,384.2,755.2,3.9305555555555554,39.79,372.3,755.7,3.884722222222222,42.04,3347.0,3458,23.64583333333333,144816.0,144873,1005.9236111111112,10549.0,10934,74.65972222222223,0,2,1,0,75.29861111111111,74.47222222222223,405.8541666666667,GENERATOR,1,0.1902831995809279,False
2016-08-19 00:00:00+00:00,1,110184.7,81367.7,95194.2,7842.8,5568.0,6433,6771,6247,5674,6591,6823,4747,957.3,677.9,816.8,981.9,212.4,542.6,89.2,-1513.4,31857.4,3567,-106312,3525576.0,3419267.0,-105368,-996296,-1101666,7190,7631,7173,5214,5743,4852,5612,4401,3987,1682.6,2321.4,1902.0,142.7,9416,5285,5290,5024,5147,20515.2,112.5,7200.0,57325.1,57202.9,56958.7,18640.6,20354.0,19591.2,35447.5,6901.3,5286,79.7,546.8,5596.9,-6610.6,-1736.7,-9530.0,1084.5,21514.1,38364.3,9130.0,5728.1,-52798.9,-36114.7,-60754.6,4718.5,52798.9,60754.6,36114.7,4718.5,5262,33371.2,384.2,755.2,3.9305555555555554,39.79,372.3,755.7,3.884722222222222,42.04,3347.0,3458,23.64583333333333,144816.0,144873,1005.9236111111112,10549.0,10934,74.65972222222223,0,2,1,0,75.29861111111111,74.47222222222223,405.8541666666667,GENERATOR,1,0.1902831995809279,False
2016-08-20 00:00:00+00:00,1,111079.9,79653.1,94713.3,9409.4,5758.0,6771,7066,6568,5915,6689,6819,5061,971.6,672.9,816.1,1074.9,191.2,540.9,102.1,-270.2,35017.6,3807,-99774,4687648.0,4587873.0,-98998,-1163138,-1262133,7772,8208,7755,5540,6102,4964,5937,4609,4169,1528.2,2287.4,1862.3,199.6,9802,5627,5631,5359,5520,27525.2,115.3,7199.9,57409.6,57228.7,57009.7,24622.8,26633.5,25467.8,49098.2,9887.3,5720,91.6,543.1,7896.7,-7574.5,96.8000000000002,-12859.0,2085.3,28485.9,51313.9,12015.2,7815.1,-54456.8,-41267.3,-65777.8,6400.0,54445.0,65777.8,39970.7,6494.6,5612,35288.4,378.1,760.1,3.923611111111111,46.41,379.1,759.7,3.9090277777777778,46.23,3586.0,3710,25.32638888888889,145125.0,145171,1008.0138888888888,10147.0,10491,71.65277777777777,0,0,0,0,75.14583333333333,74.88194444444444,407.9583333333333,GENERATOR,1,0.12469674018937031,False
